tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-9207644092212866076	-6613871437057204289	uno de los refugiados del aquarius : " me obligaron a violar a menores y animales durante meses " ( al final los más ra … url	2018-8-6	0	0	x	Transnistria	0	1	1
-60978802573839477	-3534476659585030967	hay racismo cuando no creen que soy su hermana porque soy güera user user url	2018-7-31	1	1	x	x	x	1	1
-1441455805253433656	8168196357044652741	si lo que esta sosa busca es provocar lo consigue . es muy zorra . url	2018-1-13	x	x	x	x	x	x	1
-5219637666259759742	-7376441803185214758	igual posta odio los pies capaz tenes pie feo y me jodes apoyandomelo en la cara y te pego un hachazo	2017-12-15	0	1	Moreno Valley	California	0	0	0
7079655196348909404	8992857207805070470	más residentes en emiratos árabes aseguran luchar para llegar a fin de mes url	2018-8-1	x	x	x	x	0	x	0
3439086179359291364	-466244144291163794	user user user user cállate perra mal parida de juan y kim no hables 😠 😡 😡	2017-12-17	x	x	x	x	x	x	1
-8537173233556630331	9129968597723794083	i liked a user video url francisco tárrega - capricho árabe	2018-8-3	x	x	Athens	x	0	x	0
-3896715256190425512	-3357349331076946252	lo primero que hace sanchez dar mas cobertura y mas medidas a la inmigración ilegal , enseñanza en árabe bajada del … url	2018-8-3	x	x	x	x	x	x	1
-6435125691333320053	5807684260669782168	los que asaltaron la valla de ceuta con lanza-llamas y con cal viva ¿ también son victimas url	2018-8-2	0	0	x	Cantabria	1	0	1
-6885824557617337799	-765634776482001918	user user te mereces quedarte sin nada ¡ tu crees que si a la mujer que yo quiero le llamaran puta y … url	2018-1-10	x	x	x	x	x	x	0
2060496885676968637	-5714439388240594191	es una puta gilipollez alarmarse asi , enserio que hay de malo ? no esta desnuda no tiene nada que enseñar , por que t … url	2017-12-16	x	x	Raccoon	Kentucky	0	x	0
79626131024994613	54355779369079894	que lindo es poder escuchar música árabe con alguien que también le gusta	2018-8-4	x	x	x	x	x	x	0
-1034994049360480953	8809686463122539373	user ya ni me hables de esa escoria , aunque no todos son malos .	2017-12-31	x	x	x	x	x	x	0
5987838752614892085	-2335653019893392051	user user user tu no te mereces q yo me esfuerce en poner ni una hashtag coma para q te ahogues al leer hashtag	2018-1-3	0	0	x	x	x	0	0
-4494139783601724807	-5746570227399477009	user user bobo hijo de perra , usted cree que va a enseñarle a messi o llega a aprender del más grande ?	2018-1-13	x	x	x	x	x	x	0
7286057121407418726	-7341086914870299982	user comemela tu a mi mamon xdddd	2017-12-21	x	x	Madrid	Community of Madrid	1	x	0
9206554699075492321	148593993603548335	la mina también bastante puta . onda , la que esta de novia es ella no el 🙆 🙆 url	2018-1-1	1	0	Presidencia Roque Sáenz Peña	Chaco Province	0	1	1
-1974768267609803695	-2413205301142455146	me voy de viaje con unos tíos de mi papá y solo hablan en árabe 😴 😴 😴	2018-8-4	x	x	x	x	x	x	0
1950173197950153369	-6914831875285599190	" desbloqueme , dale zorrita . sabes por qué te cagué a palo ? por puta , te merecías la cagada a palo " lo que uno tiene que escuchar en la calle	2017-12-14	1	1	x	x	x	1	1
7960096621436895769	-2858114454504968004	user user tu eres mio puta y te callas cabron	2017-12-30	x	x	Ciudad de México	Ciudad de México	0	x	0
8362716962509283246	-1856452330502326461	me gusta machin mi pelo largo y güero ☺ ️ 💕	2018-8-3	x	x	Mazatlán	 Sinaloa	0	x	0
8138927022699715052	2938893445985178314	* tells my grandma me and daniel are fighting “ ayyyyy pobrecito mi hijo , tú eres la perra desgraciada ” url	2017-12-24	1	1	Phoenix	Arizona	0	0	1
1605854023244455116	5745124283601048568	user te lo mereces x no bailar conmigo ayer pedazo fe puta	2017-12-31	1	1	Buenos Aires	Buenos Aires	0	1	1
2152433265781290200	-3952109909201326811	user no ! puedes con ese papel para ser santana se requiere ser una perra ! ! desde nacimiento y tu eres de … url	2018-1-10	0	0	Mexico City	Mexico City	0	1	1
-7905750317082893911	5784976667626497733	user jajajajajaj soy imbecil tremeno acoso a tu tuiti pobre ajajajjaa yo + <3	2017-12-29	1	1	x	x	x	1	0
2956436381380832138	-3159677628674645094	sigue la peligrosisima tendencia integrista y anti arabe de netanyahu con el silencio complice de la mayoria israel … url	2018-8-6	0	0	x	x	x	1	0
-568334413039218385	-2441607713327027202	ese buey feliz en su país gabacho 😂 😂 😂 otro anaya que desde el extranjero quieren gobernar url	2018-8-4	0	0	x	x	x	1	0
-7528850118241854310	-6860447912457778472	refugiados si , inmigrantes los necesarios y los que realmente podamos atender , pienso que españa sólo debería acoge … url	2018-8-5	0	0	x	x	1	0	1
-9155743193532780222	6594780635528694973	user user user user callate , hijo da puta	2017-12-13	x	x	x	x	0	x	0
1289808029614140400	-319206728619127820	retweeted la silla rota ( user ): " atendía sexualmente a 30 hombres al día , entre ellos policías y militares … url	2018-8-4	x	x	Mexico City	Mexico City	0	x	0
6780127210579267151	-5368436555991408720	user abusaba de él , es una zorra merecía morir .	2017-12-24	1	1	x	x	x	1	1
1341291249102849334	3500970214606458604	os habéis dado cuenta de que podríais pintarle una polla en la cara a un vampiro dormido y se pasaría meses con ella ?	2017-12-26	0	0	New York	New York	0	1	0
7041354868524440522	3571606296763149114	tengo muy claro q el perú es un país benevolente y apacible . sabemos q aceptamos y de buena gana ayudar . sabemos so … url	2018-8-6	0	0	x	x	0	0	0
-4437339580592131558	-1671918390584489024	campo de refugiados en españa 🇪 🇸 q gobierno tendrá los santos cohones de poner fin sí o sí a este despropósito ? … url	2018-8-5	0	0	x	x	x	1	1
1225900534925392424	1527618045072595670	juez reafirma orden a trump de reactivar el programa daca para jóvenes indocumentados . hashtag url	2018-8-4	x	x	Mexico City	Mexico City	0	x	0
-7352469687545613197	-8801287888433354053	todos los pueblos ! todos ! ! tienen dcho a la libredeterminación ! que a estas alturas , tenga que aguantar a un chile … url	2018-7-30	0	0	x	Catalonia	1	0	1
5060360148376239120	-1360090849029417165	allanaron la oficina de thomas ( ex de eby ) en la propia central ! a nuestra cgr , nunca dejaron entrar porque es bila … url	2018-8-4	x	x	x	x	x	x	0
7720821162185733560	-2499180535512972165	user señor presidente me robaron los tapones de mi auto . a las afueras de suburbano de lechería . llegu … url	2018-8-3	0	0	Tultitlán	 México	0	1	1
3676984757705917606	7380422328780574730	user user tú lo lo único que te mereces es lo que comes , puta bafofia , a parte igual también dos ostias , a ver si espabilas .	2017-12-27	x	x	Logroño	La Rioja	1	x	0
-7380640394929248258	-8108415415904239066	un guardia civil asumirá el mando único de la inmigración url	2018-8-6	0	0	x	Canary Islands	1	1	0
-7287739593880236016	487493292624352819	user como escuece perro . vete a chuparla a artur más o a tu puta madre ya y callate .	2017-12-22	x	x	Madrid	Community of Madrid	1	x	0
409392194232901609	237558860284111584	cuando albiol deje la política le pueden contratar como director de okdiario porque lo de inventarse cosas y difamar se le da de puta madre .	2017-12-12	0	1	Vitoria-Gasteiz	Basque Country	1	1	0
-9189697443645079730	-3328102090578356730	user pelotuda deberiar juzgarte x abandononde persona . hija de puta no mereces tener hijos . ojala sigas siendo una gorda pedorra	2017-12-27	0	0	x	x	x	1	1
-4687971982672783901	-7769190009235989809	el güero de fiesta jajaja el problema no fue animarlo sino después calmarlo hashtag url	2018-7-30	0	1	Mexico City	Mexico City	0	1	0
-5759412035089138441	8001566849983540555	estoy enamorada de como suena la voz de camila en crown , esta mujer es arte la puta madre	2017-12-14	1	0	x	x	x	1	0
-150283005995232595	8461197112872657115	arabe es un re temon papichamp y ecko la rompen , yo les retumbo las nalgas a lo twerk loco los amo	2018-8-6	1	0	Buenos Aires	Buenos Aires	0	1	0
-3453458122118601743	-3108380327799941875	deja de tuitear hija de puta escucha los argumentos que luego te vas a quedar callada fujimierda del carajo url	2017-12-21	x	x	x	x	x	x	1
1402249417782521906	1628400769013424766	los videos no acreditan mucho , pero lo que no me convence es el dato del acosador con acento " peruano " . me parece x … url	2018-8-6	1	0	x	x	x	0	0
-7043770302897952288	8496385751133377899	user user user user y tu eres mi esposa ve a la cocina zorra > : v	2018-1-2	x	x	x	x	x	x	1
-5153763688313644956	-1799465878598131028	la " marcha negra " acelera el paso : más de 40.000 subsaharianos esperan en marruecos para entrar ilegalmente en espa … url	2018-7-28	x	x	x	x	x	x	1
-7786287697689844225	-6067360058636220408	ajsjsjdks mi mamá me vino a enseñar su delineador y yo que perra que perra que perra mi amiga y se enojó wtf gabriela es buen plan	2018-1-1	x	x	x	x	x	x	1
8208738515124067751	-5802643861649049322	mi hermana está escuchando la puta bso de guardianes de la galaxia , cuando vence star lord a ronan . la estoy enseñando bien .	2017-12-17	0	1	x	x	x	0	0
-8196456193533910502	6843683794318347553	por violación y acoso sexual url	2017-12-12	x	x	x	x	0	x	0
6618745405739106228	-4449023582112070686	user user puta el weon hincha pelotas ... criticas a user por su programa , pero tu eres panelista en pr … url	2017-12-19	0	1	Santiago	Santiago Metropolitan Region	0	0	0
730318233844154067	-3206346270143891023	user user porque no tiene la menor empatía con víctimas de acoso ni de violación y porque defiende un … url	2018-1-14	x	x	Huelva	Andalusia	1	x	0
-7324295415187200551	-6694822301673759894	te amamos pinche güero de mierda ! url	2018-8-2	x	x	León	Guanajuato	0	x	1
7906957798237917979	-8066175341706701547	mami puso una emisora con canción árabe y siento que en cualquier momento vamos a explotar . 💣	2018-8-5	0	1	x	x	x	0	1
-5651434211975559083	-1056148715548001669	user pero cállate hijo de puta debe de paliar más que vos el	2017-12-15	1	0	Montevideo	Montevideo Department	0	1	0
-3104611651204226491	-1958994435843495232	- le he comprado un collar a mi esposa . + coño , pues yo todavía la tengo suelta .	2015-10-15	x	x	x	x	x	x	1
8252204583910701752	3143181737312522518	las hashtag hashtag y hashtag pueden ser hashtag las cifras de user muestran la enorme vulnerabilidad de … url	2018-8-6	x	x	x	x	x	x	0
-4468829900258858676	761471151718993170	acá es como que vas al club a tomar algo y si o si tenes que cruzar a sudaca para qué tal está 🤷 🏻 ‍ ♀ ️	2018-8-4	1	1	x	Florida Department	0	0	0
4955572482875215720	8106397013347560388	arabe es un temaiken amigos no veo la hora de q lo pasen en blv	2018-8-5	1	1	x	x	x	0	0
-3644715467221061935	4029699227128297605	user reencuentro la puta madre , disfrutalo mucho , lo re mereces amiga	2017-12-17	0	1	x	x	x	1	0
-3259251739415019777	-3548559675688842353	os acordais de cuando decian los del lacito que preferian inmigrantes subsaharianos antes que españoles ? pues ala d … url	2018-8-4	x	x	Santa Perpètua de Mogoda	Catalonia	1	x	1
-7994993409390969485	8308116647353794331	user aqui son acosadores porque les mandan un dm ... las haría hablar con una victima de acoso o violación a … url	2017-12-29	1	1	San Juan	San Juan Province	0	0	0
-6137242345137071658	-7947294475882112830	user cállate perra y ven a calentarme que hace frío . pd . te extraño .	2017-12-14	0	1	x	x	x	1	1
8212590793595368582	7656756776288981410	l hashtag los reseponsables del ingreso al pais de tantos inmigrantes deben hacerse cargo del los pro … url	2018-8-6	x	x	x	Magallanes y la Antártica Chilena Region	0	x	1
4761224524843199562	4877993007645383560	cuando un hombre mata a una mujer es un hijo de puta pero cuando una mujer mata a un hombre le tiran alagos solo po … url	2018-1-10	x	x	x	x	0	x	0
-1534090949899566148	-1835793911763166596	user ahora si que parafraseando , ya callate maldito animal , pendejo , viejo hijo de puta , arrastrado , viej … url	2017-12-15	0	0	x	x	0	0	0
802768523091348359	-1958994435843495232	cuantos operarios hacen falta para limpiar una cocina ? ninguno , eso es cosa de mujeres . hashtag	2015-10-14	x	x	x	x	x	x	1
9176807731222670722	1319104326757447457	user ute tranquila mí amiga me oio ? si querés que no te joda la vida te quedas callada perra hijaeputa y pása … url	2017-12-14	0	0	x	x	x	1	1
6765233869410853400	-315690133706547243	estos imbéciles hdlgp de alianza país no trabajan y no dejan trabajar , son una maldita escoria ! ! url	2017-12-20	0	0	Vancouver	British Columbia	0	1	0
-8247625688289627351	-2070051206788142324	user tú eres la malagua celulitica puta barata url	2017-12-28	x	x	Jesús María	Lima Region	0	x	1
-5071682819712037732	3221273721342635569	demandan a trump por condiciones " inhumanas " para indocumentados detenidos ► url url	2018-8-2	x	x	Tegucigalpa	Francisco Morazán Department	0	x	0
4209304095966070091	2244338955516492878	mi ganadora gracias ! te lo mereces ! ! ! eres la puta voz ❤ user hashtag	2017-12-23	x	x	Badajoz	Extremadura	1	x	0
-7329176452175744869	6745332335626406989	user callate puta chorra asesina traidora a la ´ patria	2017-12-15	0	0	Buenos Aires	Buenos Aires	0	1	1
2338244794499378805	-4347444238195590875	... inmigración ... populismo ... rivera ... casado ... cuatro patas ' pa ' un banco ... url	2018-8-6	1	0	x	x	x	1	0
-2896254927554468965	6580026722554370578	user cállate y respóndeme perra	2017-12-27	0	0	Guasave	Sinaloa	0	1	1
-3760833154006796843	7311909636266661146	lo vuelvo a mencionar porque es que me cabrea mucho que por gilipollas que tienen que hacer putas tonterías , se mue … url	2018-1-1	1	1	Socuéllamos	Castile-La Mancha	1	0	0
-5940774173953337022	8774880337936805564	no hay suficientes médicos españoles aqui en españa , que tienen que venir sudacas aquí a trabajar manda cojones ..	2018-7-31	x	x	x	x	x	x	1
3618728864927894186	6453471712034591617	user user ni tas trabajando perra callate .	2017-12-26	1	0	x	x	0	1	1
9080649417349716736	-2760958707995272823	no hay nada peor que la pérdida de la patria . encarnando el caso de los miles de refugiados sirios en el campamento … url	2018-8-6	x	x	x	x	x	x	0
-536755249772484962	-5958788484690463932	esta terrible arabe de ecko amigo que chabon con flow	2018-8-6	0	1	Villa Adelina	Buenos Aires Province	0	0	0
1561380164136295171	3199001343447457882	y tú eres una perra como dice joss stone url	2017-12-15	1	1	x	x	x	0	1
-6883103329049714274	388634560482842900	y tu eres perra ?	2017-12-18	0	0	Caracas	Capital District	0	0	1
-3744206327024337493	-1697124072070796382	hay gente miserable en el mundo luego está esta señora , que parece que no tiene ningún escrúpulo que buscar bufete … url	2018-7-31	0	0	x	x	x	0	0
6665386712859185538	-7571916578789865911	putos moros que vienen de fuera a quitarnos el trabajo a los españoles . ahora di que eres inmigrante a ver si encu … url	2018-7-31	x	x	x	x	x	x	1
2873350868818585419	7296801703699932597	user « hijo de perra . por supuesto no lo haría , solo el muy bastardo se lo merecía por intentar siempre meno … url	2017-12-20	x	x	x	x	x	x	0
775434659725625352	8262296078720234261	btw , si aún no han ido , cuando tengan oportunidad vayan a los cantaritos “ el güero ” , se enfiesta uno con mami y están lo más delis . 😍	2018-7-30	1	1	Guadalajara	Jalisco	0	0	0
-7186072548431318314	4397810885512200222	user siempre dijiste lo que pensabas , nunca fuiste por atrás , tenes una humildad de la puta madre , sos increíble y te lo merecias ❤	2017-12-13	0	1	Pau	Nouvelle-Aquitaine	0	0	0
4703972303843610690	-4519463454901991598	user cobarde ! ! con un arma se cree poderoso ! ! imbécil , ojalá te metan preso ! ! escoria humana ! !	2017-12-20	1	0	x	x	0	0	0
